chapter,questions,label
40,What was the motive for the killing of Lee Harvey Oswald?,0
40,What was the name of the letter King wrote in response to the pleas of White clergymen,0
40,Which of the following was not a factor in Johnson’s decision to withdraw from the 1968,0
40,What is the new so-called Negro?,0
40,What was the name of the leader of the Republic of Vietnam?,0
40,What was the Green Berets a part of?,0
40,What was the greatest loss of the war in Vietnam?,0
40,What was the name of the letter King wrote in response to the protests?,0
40,What was the Mississippi Summer Project?,0
40,TENTATIVE STEPS TOWARD CIVIL RIGHTS ARE TENT,0
40,What was the first step in Kennedy’s plan to support the Cuban uprising?,0
41,Meiosis produces ________ daughter cells.,1
41,What structure is most important in forming the tetrads?,1
41,At which stage of meiosis are sister chromatids separated from each other?,1
41,"At metaphase I, homologous chromosomes are connected only at what structures?",1
41,Which of the following is not true in regard to crossover?,1
41,What phase of mitotic interphase is missing from meiotic interkinesis?,1
41,The part of meiosis that is similar to mitosis is ________.,1
41,"If a muscle cell of a typical organism has 32 chromosomes, how many chromosomes will be in a gamete of that same organism?",1
41,What is a likely evolutionary advantage of sexual reproduction over asexual reproduction?,1
41,Which type of life cycle has both a haploid and diploid multicellular stage?,1
41,Fungi typically display which type of life cycle?,1
41,"A diploid, multicellular life-cycle stage that gives rise to haploid cells by meiosis is called a ________.",1
41,Which of the following is not a key event in prometaphase I?,0
41,Evolution Connection The Red Queen Hypothesis is a theory that is based on the theory of,0
41,What is the only source of variation in asexual organisms?,0
41,Which of the following is not related to mitosis?,0
41,Which of the following is correct about haploid cells?,0
41,What is the main difference between meiosis and sex?,0
41,Which of the following is not a mechanism of sexual reproduction?,0
41,What is the process of meiosis?,0
41,Which phase of meiosis is not a phase of interkinesis?,0
41,Which of the following is correct about the tetrads?,0
41,Which of the following is correct about the alternation of generations?,0
41,Identify variation among offspring as a potential evolutionary advantage to sexual reproduction.,0
41,What is the predominant multicellular stage of a fungi’s life cycle?,0
41,"In telophase I, the separated chromosomes arrive at opposite poles",0
41,Which of the following is not a unique event that must occur for the evolution of mei,0
41,"In moss, the gametophyte is the free-living plant,",0
41,Alteration of Generations by Alternation of Generations by Alternation of Generations,0
41,When the chiasmata resolve and the tetrad is broken up,0
41,"In mitosis, the chromosomes on the chromatids",0
41,Metaphase I is the first stage of Metaphase I. Metaphase I is the second stage,0
41,What is the function of the centrosomes during DNA duplication in the S phase?,0
41,Which of the following is correct about the Red Queen hypothesis?,0
41,Art Connection Art Connection Art Connection Art Connection Art Connection Art Connection Art Connection Art Connection Art Connection Art,0
41,Diploid-Dominant Life Cycle.,0
42,Which of the following types of medical items requires sterilization?,1
42,Which of the following is suitable for use on tissues for microbial control to prevent infection?,1
42,"Which biosafety level is appropriate for research with microbes or infectious agents that pose moderate risk to laboratory workers and the community, and are typically indigenous?",1
42,Which of the following best describes a microbial control protocol that inhibits the growth of molds and yeast?,1
42,The decimal reduction time refers to the amount of time it takes to which of the following?,1
42,Which of the following methods brings about cell lysis due to cavitation induced by rapid localized pressure changes?,1
42,Which of the following terms is used to describe the time required to kill all of the microbes within a sample at a given temperature?,1
42,Which of the following microbial control methods does not actually kill microbes or inhibit their growth but instead removes them physically from samples?,1
42,Which of the following refers to a disinfecting chemical dissolved in alcohol?,1
42,"Which of the following peroxygens is widely used as a household disinfectant, is inexpensive, and breaks down into water and oxygen gas?",1
42,Which of the following chemical food preservatives is used in the wine industry but may cause asthmatic reactions in some individuals?,1
42,Bleach is an example of which group of chemicals used for disinfection?,1
42,Which chemical disinfectant works by methylating enzymes and nucleic acids and is known for being toxic and carcinogenic?,1
42,Which type of test is used to determine whether disinfectant solutions actively used in a clinical setting are being used correctly?,1
42,The effectiveness of chemical disinfectants has historically been compared to that of which of the following?,1
42,Which of the following refers to a germicide that can kill vegetative cells and certain enveloped viruses but not endospores?,1
42,Which of the following is not an effective method of disinfection?,0
42,Check Your Understanding Before You Buy!,0
42,Which of the following is not a disinfectant commonly used for the disinfection of drinking,0
42,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
42,Which of the following is not a characteristic of nitrite-preserved,0
42,Which of the following was not a cause of Roberta’s urinary tract infection?,0
42,Which of the following tests is not used to determine the effectiveness of a chemical agent?,0
42,,0
42,"Copper, Nickel, and Zinc are metals that are a common source of energy.",0
42,Check Your Understanding Before You Buy!,0
42,Hand scrub for medical personnel is a must.,0
42,Which of the following is not a method used in clinical settings to reduce the microbial,0
42,How does the addition of salt or sugar to food affect water activity?,0
42,,0
42,What are the two advantages of ionizing radiation as a sterilization method?,0
42,"Halogens are a hazard that is present in air, water, and air",0
42,Preservation of food products is a major concern for the preservation of food products.,0
42,Which of the following is the most effective at removing microbes from a product?,0
42,Which of the following is not an effective way to prevent food spoilage and foodborne illness?,0
42,Which of the following is not a standard requirement for BSL-3 laboratories?,0
42,What are the two possible reasons for choosing a bacteriostatic treatment over a,0
42,,0
42,Why are many heavy metals antimicrobial and toxic to humans?,0
42,Which of the following is not a requirement for surgical scrubbing?,0
42,Which of the following is not a requirement for use-dilution tests?,0
42,Other Methods of Control Other Methods of Control Other Methods of Control Other Methods of,0
42,Carbon dioxide is a greenhouse gas that is released by the atmosphere.,0
42,Surfactants are a major component of many of the main ingredients in most of the Sur,0
42,Check Your Understanding Before You Buy!,0
42,Table Table Table Table Table Table Table Table Table Table Table Table Table Table Table Table Table Table Table,0
42,Which of the following is a halogen used for disinfection?,0
42,Denature proteins and disrupt membranes.,0
43,"Property, Plant, and Equipment is considered which type of asset?",1
43,Which of the following would not be considered an intangible asset?,1
43,The legal protection that provides a company exclusive rights to produce and sell a unique product is known as which of the following?,1
43,Which of the following statements about capitalizing costs is correct?,1
43,Depreciation of a plant asset is the process of ________.,1
43,An accelerated depreciation method that takes more expense in the first few years of the asset’s life is ________.,1
43,The estimated economic life of an asset is also known as ________.,1
43,The amortization process is like what other process?,1
43,How are intangible assets with an indefinite life treated?,1
43,"If the market value of goodwill is found to be lower than the book value, goodwill is __________ and must be adjusted by __________.",1
43,Which of the following represents an event that is less routine when accounting for long-term assets?,1
43,Which of the following is true regarding special issues in accounting for long-term assets?,1
43,The loss in value from all causes within a property except those due to physical deterioration is known as which of the following?,1
43,What are natural resources?,0
43,"Vingt-seven years in the making, twenty years in the business of a",0
43,Double declining balance. Double declining balance.,0
43,Note Receivable: Note Receivable is a note that is sent to the Note Receivable,0
43,What is the process by which a long-term asset is recorded on the balance sheet and,0
43,What is the amortization of a copyright on a new graphic novel?,0
43,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
43,What is the book value of the asset at the end of year four?,0
43,What is the life of an asset?,0
43,Intangible Assets are considered to be assets other than tangible assets.,0
43,Obsolescence is a sign of a chronic state of obsolescence.,0
43,Which of the following is correct about research and development costs?,0
43,Partial-Year Depreciation is a measure of what happens to the value,0
43,Goodwill is a goodwill organization that works to promote goodwill.,0
43,What is the purchase of Liam’s silk-screening machine?,0
43,The capitalization of the capitalization of the cost of a minor repair on existing equipment used,0
43,What is the value of certain favorable factors that a business possesses that allows it to generate,0
43,Which of the following is correct about WorldCom’s accounting records?,0
43,Normal repair and maintenance on the manufacturing facility: expensed.,0
43,Double-Declining-Balance Depreciation is a result of,0
43,Land held for future resale when the value increases will be held for a,0
43,"Property, Plant, and Equipment (Fixed Assets) are (are) (",0
43,Which of the following is not a possible investment in property in the grocery industry?,0
43,Solution: What is the problem with the problem with the problem with the problem with the problem with,0
43,What would the equipment in the Kenzie example include?,0
43,What is an example of unethical behavior?,0
44,"Together, just four elements make up more than 95 percent of the body’s mass. These include ________.",1
44,The smallest unit of an element that still retains the distinctive behavior of that element is an ________.,1
44,The characteristic that gives an element its distinctive properties is its number of ________.,1
44,Nitrogen has an atomic number of seven. How many electron shells does it likely have?,1
44,"Which of the following is a molecule, but not a compound?",1
44,A molecule of ammonia contains one atom of nitrogen and three atoms of hydrogen. These are linked with ________.,1
44,"When an atom donates an electron to another atom, it becomes",1
44,A substance formed of crystals of equal numbers of cations and anions held together by ionic bonds is called a(n) ________.,1
44,Which of the following statements about chemical bonds is true?,1
44,The energy stored in a foot of snow on a steep roof is ________.,1
44,"The bonding of calcium, phosphorus, and other elements produces mineral crystals that are found in bone. This is an example of a(n) ________ reaction.",1
44,________ reactions release energy.,1
44,Which of the following combinations of atoms is most likely to result in a chemical reaction?,1
44,Chewing a bite of bread mixes it with saliva and facilitates its chemical breakdown. This is most likely due to the fact that ________.,1
44,CH4 is methane. This compound is ________.,1
44,Which of the following is most likely to be found evenly distributed in water in a homogeneous solution?,1
44,A substance dissociates into K+ and Cl– in solution. The substance is a(n) ________.,1
44,Ty is three years old and as a result of a “stomach bug” has been vomiting for about 24 hours. His blood pH is 7.48. What does this mean?,1
44,C6H12O6 is the chemical formula for a ________.,1
44,What organic compound do brain cells primarily rely on for fuel?,1
44,Which of the following is a functional group that is part of a building block of proteins?,1
44,A pentose sugar is a part of the monomer used to build which type of macromolecule?,1
44,A phospholipid ________.,1
44,"In DNA, nucleotide bonding forms a compound with a characteristic shape known as a(n) ________.",1
44,Uracil ________.,1
44,The ability of an enzyme’s active sites to bind only substrates of compatible shape and charge is known as ________.,1
44,Which of the following is not a type of lipid?,0
44,Which of the following is not a characteristic of endergonic reactions?,0
44,Hydroxyl groups are polar. They are a component of all four types of organic,0
44,NH NH NH NH NH NH NH NH NH,0
44,Which of the following is not a characteristic of strong acids?,0
44,What is the reaction that produces ADP and P i?,0
44,Which of the following compounds is not a steroid?,0
44,ADP + PDP + ADP + PDP + PDP + ADP + P,0
44,Identify four types of organic molecules essential to human functioning.,0
44,Distinguish between atomic number and mass number.,0
44,Factors Influencing the Rate of Chemical Reactions: What are the following?,0
44,Which group is acidic carboxyl group COOH?,0
44,"Distinguish between ions, cations, and anions.",0
44,Describe the three basic types of chemical reactions.,0
44,Atoms and Subatomic Particles are atoms and subatomic particles.,0
44,What is the main function of atoms in the human body?,0
44,3 - 3 - 3 - 3 - 3 - 3 - 3,0
44,What is the induced fit of an enzyme and its substrate?,0
44,"What is a molecule of a protein that is composed of carbon, hydrogen, and",0
44,What is the phosphate group that forms glucose phosphate?,0
44,Adenine is a base that contains a nitrogen-containing element. It is also,0
44,What is the number of positively-charged protons in the nucleus of an,0
44,A + C + A + C + A + C + A + C + A + C,0
44,Explain the role of salts in body functions.,0
44,What is the atomic number of a potassium ion?,0
44,Bases are used for a variety of purposes.,0
44,iii) iii) iii) iii,0
44,What is a protein mixture that contains a large amount of thyroid hormone called?,0
44,Nucleic Acids are a nucleic acid that is present in many proteins.,0
44,iii) iii) iii) iii,0
44,Carbohydrates are a type of food that has a carbohydrate-,0
44,Lipids are a type of lipid that is found in water.,0
44,"If you were trying to type a paper on a computer, and you had a",0
44,N + 3H  N + 3H  N + 3H  N,0
44,Which of the following is correct about an atom’s valence shell?,0
44,What is the ionic form of selenium?,0
44,What is the weight of an object on Earth?,0
44,Nonpolar Covalent Bonds are nonpolar covalent bonds that are nonpolar.,0
44,Phosphate groups are found within phospholipids and nucleotides,0
44,Which of the following is not a chemistry of life?,0
44,Explain how electrons occupy electron shells and their contribution to an atom’s relative,0
44,What is a solution of a weak acid and its conjugate base called?,0
44,A hydrogen atom is a hydrogen atom.,0
44,Phosphate is a component of the phosphate chain.,0
44,"Discuss the relationships between matter, mass, elements, compounds, atoms, and subatomic",0
44,What is a condition in which the blood and other body fluids are too alkaline,0
44,6 did 6 1 6 1 6 1 6 6 1 6 6 1 6 6 6 6 6,0
44,What is a substance that increases the rate of a chemical reaction without itself undergoing any,0
44,AB + B + A + B + A + B + A + B + A +,0
44,Homeostatic Imbalances Acids and Bases Balance Acids and Bases Balance,0
44,Amino is a member of the Amino family.,0
44,Concentration and Pressure are a function of Concentration and Pressure.,0
45,What is used to determine phylogeny?,1
45,What do scientists in the field of systematics accomplish?,1
45,Which statement about the taxonomic classification system is correct?,1
45,"On a phylogenetic tree, which term refers to lineages that diverged from the same place?",1
45,Which statement about analogies is correct?,1
45,What do scientists use to apply cladistics?,1
45,What is true about organisms that are a part of the same clade?,1
45,Why do scientists apply the concept of maximum parsimony?,1
45,The transfer of genes by a mechanism not involving asexual reproduction is called:,1
45,"Particles that transfer genetic material from one species to another, especially in marine prokaryotes:",1
45,What does the trunk of the classic phylogenetic tree represent?,1
45,Which phylogenetic model proposes that all three domains of life evolved from a pool of primitive prokaryotes?,1
45,Which of the following is not a characteristic of aphids?,0
45,Summary of Mechanisms of Prokaryotic and Eukaryotic HGT.,0
45,List the different levels of the taxonomic classification system.,0
45,Prokaryotes are prokaryotes that are a type of prok,0
45,"Two options for similarity are available for the same data, but not the same.",0
45,Which of the following is not a possible phylogenetic model?,0
45,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
45,Species of organisms that are not derived from food are known as trophic,0
45,Which of the following is correct about taxonomy?,0
45,What is an analogy?,0
45,Which of the following is not an example of the ultimate gene transfer?,0
45,Which of the following is not a good example of a misleading appearance?,0
45,What is the difference between a closely related organism and a closely related organism?,0
45,Epiphytes/parasites are epiphytes/parasites that are found in,0
45,Describe how systematics and taxonomy relate to phylogeny.,0
45,Transduction transduction transduction transduction transduction transduction transduction transduction transduction trans,0
45,Which of the following is not a mechanism that is most likely to occur when genes are transferred,0
45,Which of the following is not a problem with DNA codes in distantly related organisms?,0
45,bacterial bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria bacteria,0
45,What is the scientific name of the dog?,0
45,Which of the following is not a characteristic of the classic tree model?,0
45,Which of the following is correct about a phylogenetic tree?,0
45,- Example of a sample of a sample of a sample of a sample,0
45,Transposons transpose a transpose of a transposable protein.,0
46,Which of these elements is not a micronutrient?,1
46,Which of the following is the name for molecules whose structures are nonsuperimposable mirror images?,1
46,"By definition, carbohydrates contain which elements?",1
46,Monosaccharides may link together to form polysaccharides by forming which type of bond?,1
46,Which of the following describes lipids?,1
46,Molecules bearing both polar and nonpolar groups are said to be which of the following?,1
46,Which of the following groups varies among different amino acids?,1
46,The amino acids present in proteins differ in which of the following?,1
46,Which of the following bonds are not involved in tertiary structure?,1
46,Which of the following characteristics/compounds is not considered to be a phenotypic biochemical characteristic used of microbial identification?,1
46,Proteomic analysis is a methodology that deals with which of the following?,1
46,Which method involves the generation of gas phase ions from intact microorganisms?,1
46,Which method involves the analysis of membrane-bound carbohydrates?,1
46,Which method involves conversion of a microbe’s lipids to volatile compounds for analysis by gas chromatography?,1
46,Which of the following is not a characteristic of PHB?,0
46,Jump to the next Clinical Focus box.,0
46,Which of the following is correct about a triglyceride?,0
46,Which of the following is not a biochemical characteristic of a bacterium?,0
46,Describe the fundamental structure of an amino acid.,0
46,Learning Objectives: What are Objectives for Learning?,0
46,Amino Acids and Peptide Bonds are two types of Peptide Bond,0
46,Carbohydrates are a source of a large portion of the body's,0
46,Why do monosaccharides form rings?,0
46,What is maltose made from?,0
46,Which of the following is correct about Penny’s skin infection?,0
46,Which of the following is not a characteristic of tertiary structure?,0
46,What is the cause of cystic fibrosis?,0
46,What is the common disaccharide of sugar?,0
46,Which of the following is not a characteristic of P. aeruginosa?,0
46,What are the properties of a substance that would help to relieve itching and inflammation of the,0
46,Functions are used by the UI to perform functions.,0
46,What is the most common source of carbon in a living cell?,0
46,What is the name given to the covalent bond between two monosaccharides?,0
46,Which of the following Clinical Focus boxes is not available?,0
46,What is a transmembrane protein that is embedded in the membrane?,0
46,Link to Learning Liposomes This video provides additional information about phospholipids and lip,0
46,What is the process of identifying a pathogen based on the proteins produced under specific,0
46,Describe examples of biosynthesis products within a cell that can be detected to identify bacteria.,0
46,What are oligopeptides made by chemically linking up to approximately 50 amino acids,0
46,What is the main energy-storage molecule in plants?,0
46,What is the mechanism by which carbohydrates are attached to proteins in the plasma membrane or cell wall?,0
46,What is the process by which a polypeptide chain assumes a large-scale,0
47,Why does a company use a standard costing system?,1
47,This standard is set at a level that may be reached with reasonable effort.,1
47,This standard is set at a level that could be achieved if everything ran perfectly.,1
47,This variance is the difference involving spending more or using more than the standard amount.,1
47,"This variance is the difference involving spending less, or using less than the standard amount.",1
47,What are some possible reasons for a material price variance?,1
47,When is the material price variance unfavorable?,1
47,When is the material price variance favorable?,1
47,What are some reasons for a material quantity variance?,1
47,When is the material quantity variance favorable?,1
47,When is the material quantity unfavorable?,1
47,What are some possible reasons for a labor rate variance?,1
47,When is the labor rate variance unfavorable?,1
47,When is the labor rate variance favorable?,1
47,What are some possible reasons for a direct labor time variance?,1
47,When is the direct labor time variance favorable?,1
47,When is the direct labor time variance unfavorable?,1
47,A flexible budget ________.,1
47,The variable overhead efficiency variance is caused by the difference between which of the following?,1
47,The fixed factory overhead variance is caused by the difference between which of the following?,1
47,Which of the following is a possible cause of an unfavorable material price variance?,1
47,Which of the following is a possible cause of an unfavorable material quantity variance?,1
47,Which of the following is a possible cause of an unfavorable labor efficiency variance?,1
47,Which of the following is a possible cause of an unfavorable labor rate variance?,1
47,"What is the expected cost of materials, labor, and overhead?",0
47,A.,0
47,Which of the following is not a possible cause of a material quantity variance?,0
47,What is the average number of employees in the Belvidere Assembly Plant?,0
47,What is a variance?,0
47,Which of the following is not a factor contributing to the unfavorable outcome of,0
47,A direct materials quantity variance is an important factor to consider.,0
47,What is the overhead rate at each production level?,0
47,What is the result of the material price comparison?,0
47,Which of the following is not a good strategy for a company to use to bid on,0
47,"When a company compares the cost of materials to the standard materials cost, the result is",0
47,What is a direct labor time variance?,0
47,What is the total variable overhead cost variance?,0
47,Which of the following is not a part of the standard cost process?,0
47,Variable overhead (does change in total with production):,0
47,The flexible budget allows us to determine the standard variable cost per unit at each level of production by,0
47,Material inputs:,0
47,The combination of the two variances can result in one overall total direct materials cost variance.,0
47,What was the outcome of the case?,0
47,What is the direct materials price variance?,0
47,"The actual quantity used can differ from the standard quantity because of improved efficiencies in production, care",0
47,The formula for the actual quantity used from both components of the formula is rewritten as follows,0
47,Figure 8.4 shows the connection between direct labor rate variance and direct labor time variance to total direct,0
47,"$4,400/2,200 = $2,200 = $2,200 = $2,200 =",0
47,Solution: What is the problem with the problem with the problem with the problem with the problem with,0
47,What is a labor rate variance that occurs when a company hires workers at a,0
47,Direct Materials Price Variance Variance Price Variance Variance Price Variance Variance Price Vari,0
47,"Unfavorable = ($16*– $15)  50,000 lb",0
47,The direct materials price variance compares the actual price per unit of direct materials to the standard price,0
47,The total direct materials cost variance is found by combining the direct materials price variance and direct materials,0
47,"What is the standard variable overhead rate at 90%, 100%, and 110% capacity levels?",0
47,What is the reason for the variable cost difference?,0
47,What is the main reason for the direct materials price and quantity variances?,0
47,The combination of the two variances can result in one overall total direct labor cost variance.,0
47,Can be used as a benchmark for performance and quality expectations.,0
47,The variable overhead efficiency variance is determined by comparing the actual hours worked and the standard hours worked,0
47,What was the output of Connie’s Candy?,0
47,Which of the following is correct about variable overhead rates?,0
47,Management will often manage “to the variances” in order to meet the variance report threshold limits,0
47,"If the standard rate per hour is not factored into the formula, the formula is",0
47,What is the difference between a standard cost and actual performance called?,0
47,$8.00 per hour = ( Unfavorable ) (Direct Labor Time,0
47,Solution: What is the problem with the problem with the problem with the problem with the problem with,0
47,"When a company compares the labor cost of a product to the standard labor cost,",0
47,What is the standard for production of ice cream produced by a consulting firm?,0
47,"In the following format, the same calculation is shown in the following diagram.",0
47,$15 per lb.,0
47,Total Direct Labor Variance (TDLV): What is the total direct labor variation?,0
48,A sociologist working from a symbolic interaction perspective would:,1
48,France might be classified as which kind of nation?,1
48,"In the past, the United States manufactured clothes. Many clothing corporations have shut down their American factories and relocated to China. This is an example of:",1
48,Slavery in the pre-Civil War American South most closely resembled,1
48,One flaw in dependency theory is the unwillingness to recognize _______.,1
48,One flaw in modernization theory is the unwillingness to recognize _________.,1
48,Dependency theorists explain global inequality and global stratification by focusing on the way that:,1
48,World Bank Economic Classification by Income by Classification by Classification by Classification by Classification,0
48,The expansion of female-headed households has led to the growth of female-headed households.,0
48,Who are the impoverished?,0
48,4.9 deaths per 1000 live births are caused by live births.,0
48,Wallerstein’s world systems approach uses an economic basis to understand global inequality.,0
48,Which sociological perspective focuses on the way that all aspects of society are integral to the continued,0
48,What is the main issue facing high-income nations?,0
48,"In an impoverished household, women are more likely to go hungry than men; in agricultural",0
48,What is the most widely applied perspective on global stratification?,0
48,Which of the following is not a characteristic of capital flight?,0
48,What does Wallerstein believe the United States is an economic powerhouse?,0
48,Which of the following is not a benefit of modernization?,0
48,,0
48,What is the theory that all countries have the same resources and are capable of following the same path,0
49,Which of the following methods will tell an ecologist about both the size and density of a population?,1
49,Which of the following is best at showing the life expectancy of an individual within a population?,1
49,Humans have which type of survivorship curve?,1
49,Which of the following is associated with long-term parental care?,1
49,Which of the following is associated with multiple reproductive episodes during a species’ lifetime?,1
49,Which of the following is associated with the reproductive potential of a species?,1
49,Species with limited resources usually exhibit a(n) ________ growth curve.,1
49,The maximum rate of increased characteristic of a species is called its ________.,1
49,The population size of a species capable of being supported by the environment is called its ________.,1
49,Species that have many offspring at one time are usually:,1
49,A forest fire is an example of ________ regulation.,1
49,Primates are examples of:,1
49,Which type of country has the greatest proportion of young individuals?,1
49,Which of the following is not a way that humans have increased the carrying capacity of the environment?,1
49,"The first species to live on new land, such as that formed from volcanic lava, are called ________.",1
49,Which type of mimicry involves multiple species with similar warning coloration that are all toxic to predators?,1
49,A symbiotic relationship where both of the coexisting species benefit from the interaction is called ________.,1
49,The ability of rats to learn how to run a maze is an example of ________.,1
49,The training of animals usually involves ________.,1
49,The sacrifice of the life of an individual so that the genes of relatives may be passed on is called ________.,1
49,Visual Connection: What is the visual connection between a computer and a visual connection?,0
49,--,0
49,Coconuts and chestnuts are examples of low fecundity plants. They,0
49,N.Y. N.Y. N.Y. N.Y. N.Y,0
49,6) Secondary succession is a succession of successions that are a succession of successions,0
49,d N d N d N d N d N d N,0
49,"The carrying capacity of seals would decrease, as would the population of seals.",0
49,What is a fish that supplies most of the phosphorus to the rest of the community,0
49,What are the stimuli used to communicate with each other called?,0
49,The original population of the United States is estimated to be around 400 people.,0
49,What is the belief that all behaviors are hardwired into our genes?,0
49,What is the conditioned response?,0
49,Which of the following is not an example of a r-selected species?,0
49,688.,0
49,20.,0
49,What is the process of imprinting that occurs at a particular age?,0
49,8012420114201220114,0
49,d N d N d N d N d N d N,0
49,Simple Learned Behaviors are a good example of.,0
49,Click to view content.,0
49,Species Distribution: What is the distribution of species in the United States?,0
49,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
49,d T d d d d d d d d,0
49,Which of the following is not a key component of the r- and K-s,0
49,What is the definition of “pure” altruism?,0
49,The killdeer bird distracts predators from its eggs by faking a,0
49,156.,0
49,937.8.,0
49,"Table 45.1 This life table of Ovis dalli shows the number of deaths, number",0
49,Which of the following is correct about the male fruit flies?,0
49,Population Research Methods: What is the main focus of population research?,0
49,Asian carp are a recent invasive species that has been a problem in the United,0
49,"0.7, 0.7, 0.7, 0.7, 0.7, 0.7,",0
49,Which of the following is correct about the human population?,0
49,What is the relationship between fungi and photosynthetic algae called?,0
49,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
49,What are the defense mechanisms against predation and herbivory?,0
49,Maximum max.,0
49,What is a mutualism between living and dead corals?,0
49,69.,0
50,A diploid cell has_______ the number of chromosomes as a haploid cell.,1
50,An organism’s traits are determined by the specific combination of inherited _____.,1
50,The first level of DNA organization in a eukaryotic cell is maintained by which molecule?,1
50,Identical copies of chromatin held together by cohesin at the centromere are called _____.,1
50,Chromosomes are duplicated during what stage of the cell cycle?,1
50,Which of the following events does not occur during some stages of interphase?,1
50,The mitotic spindles arise from which cell structure?,1
50,Attachment of the mitotic spindle fibers to the kinetochores is a characteristic of which stage of mitosis?,1
50,Unpacking of chromosomes and the formation of a new nuclear envelope is a characteristic of which stage of mitosis?,1
50,Separation of the sister chromatids is a characteristic of which stage of mitosis?,1
50,The chromosomes become visible under a light microscope during which stage of mitosis?,1
50,The fusing of Golgi vesicles at the metaphase plate of dividing plant cells forms what structure?,1
50,At which of the cell cycle checkpoints do external forces have the greatest influence?,1
50,What is the main prerequisite for clearance at the G2 checkpoint?,1
50,"If the M checkpoint is not cleared, what stage of mitosis will be blocked?",1
50,Which protein is a positive regulator that phosphorylates other proteins when activated?,1
50,Many of the negative regulator proteins of the cell cycle were discovered in what type of cells?,1
50,Which negative regulatory molecule can trigger cell suicide (apoptosis) if vital cell cycle events do not occur?,1
50,___________ are changes to the order of nucleotides in a segment of DNA that codes for a protein.,1
50,A gene that codes for a positive cell cycle regulator is called a(n) _____.,1
50,A mutated gene that codes for an altered version of Cdk that is active in the absence of cyclin is a(n) _____.,1
50,Which molecule is a Cdk inhibitor that is controlled by p53?,1
50,Which eukaryotic cell cycle event is missing in binary fission?,1
50,FtsZ proteins direct the formation of a _______ that will eventually form the new cell walls of the daughter cells.,1
50,Which of the following is correct about DNA packing?,0
50,What is the mitotic phase?,0
50,What is the phase of quiescence that occurs when cells exit the cell cycle?,0
50,Which of the following is not a rule of homologous chromosome uniformity,0
50,Phase Percentage (as Decimal) Time in Hours (as Decimal,0
50,The kinetochore breaks down and the sister chromatids separate.,0
50,Genomic DNA is a part of the genome.,0
50,What is a gene that leads to an increase in the rate of cell cycle progression called?,0
50,What is the initiation point of cell division?,0
50,What is the structure of genetic material?,0
50,What is the mitotic spindle?,0
50,The mitotic cell divides and the nucleus reforms.,0
50,Describe the mechanisms of chromosome compaction.,0
50,Which of the following is correct about the blood type?,0
50,Visual Connection: What is the visual connection between a computer and a visual connection?,0
50,Interphase Interphase Interphase Interphase Interphase Interphase Interphase Interphase Interphase Inter,0
50,E6 activates p53 and activates p53.,0
50,Karyokinesis (Mitosis) is a disease caused by a,0
50,What is the “distance phase” of mitosis?,0
50,"Using the low-power objective, individual cells are visible.",0
50,What is the restriction point in the cell cycle?,0
50,What is the Time Spent in Cell Cycle Stages?,0
50,Telophase is a type of telosync therapy that is used,0
50,What is a negative regulator?,0
50,Practice identifying the various stages of the cell cycle using the drawings of the stages of the cell,0
50,Which of the following is not a control point for the cell cycle?,0
50,Molecular molecules that control the cell cycle through positive and negative regulation are described in this chapter.,0
50,"10.1 Cell Division Learning Objectives By the end of this section, you will be able",0
50,What is the ancestor of tubulin?,0
50,Molecules of the Cell Cycle are known as the Regulator Molecul,0
50,What is the goal of the 10.5 Prokaryotic Cell Division Learning Objectives?,0
50,What is the process of binary fission?,0
50,Table 10.3: Table 10.3: Table 10.3: Table 10.3: Table 10.3,0
50,Explain how the cytoplasmic content is divided during cytokinesis.,0
50,Karyokinesis is also known as mitosis.,0
50,The mitotic spindle is attached to the kinetochore and the mit,0
50,What is the structure of the mitotic spindle that is important for eukary,0
50,100 100 percent of the totals are 100 100 100 percent of the totals.,0
50,Which of the following is not a positive regulator?,0
50,What is a cell cycle checkpoint?,0
50,The M Checkpoint is located at the M Checkpoint.,0
50,What are genes that code for the positive cell cycle regulators called?,0
50,What is the ring of repeating units of a protein called?,0
50,The mitotic nucleus reforms and the sister chromatids separate.,0
50,Which stage of interphase is most active at the biochemical level?,0
50,G 2 Phase (Second Gap) is a phase of the G2,0
50,"Distinguish between chromosomes, genes, and traits.",0
50,Understanding how the cell cycle is controlled by internal and external mechanisms is important.,0
51,The elements of a contract include all but the following element:,1
51,What are the ways an agreement can be invalidated?,1
51,Consideration may include any of the following except:,1
51,Which of the following is most likely to be classified as a necessity for which a minor will be held liable on a contract?,1
51,A minor can avoid a contract to purchase a car if:,1
51,Examples of illegal contracts include all but the following:,1
51,Typical remedies available for a breach of contract include:,1
51,Courts of equity will not grant specific performance of contracts:,1
51,What is the definition of a breach of contract?,0
51,The promise of a promise caused one party to act before any real consideration was exchanged.,0
